gene,case_idx,original_count,augmented_count,num_nodes,num_edges,avg_degree
MALT1,5,12,71,71,168,2.3661971830985915
MALT1,6,12,71,71,168,2.3661971830985915
MAN1B1,0,1,7,7,12,1.7142857142857142
MAN1B1,1,7,41,41,84,2.048780487804878
MAN1B1,2,3,17,17,32,1.8823529411764706
MAN1B1,3,2,17,17,34,2.0
MAN1B1,4,4,21,21,42,2.0
MAN1B1,5,7,38,38,78,2.0526315789473686
MAN1B1,6,7,38,38,78,2.0526315789473686
MAN1B1,7,2,11,11,22,2.0
MAN1B1,8,3,16,16,30,1.875
MAN1B1,9,2,13,13,24,1.8461538461538463
MAN1B1,10,2,27,27,62,2.2962962962962963
MAN1B1,11,5,26,26,52,2.0
MAN1B1,12,6,27,27,56,2.074074074074074
MAN1B1,13,5,26,26,52,2.0
MAN2B2,0,6,43,43,94,2.186046511627907
MAN2B2,1,27,143,143,324,2.265734265734266
MAN2C1,0,7,53,53,120,2.2641509433962264
MAN2C1,1,8,66,66,164,2.484848484848485
MAN2C1,2,10,59,59,140,2.3728813559322033
MAN2C1,3,5,31,31,72,2.3225806451612905
MAOA,0,3,16,16,34,2.125
MAOA,1,2,11,11,22,2.0
MAOA,2,3,16,16,34,2.125
MAOA,3,4,12,12,22,1.8333333333333333
MAOA,4,3,16,16,36,2.25
MAOA,5,3,20,20,44,2.2
MAP1B,0,2,9,9,16,1.7777777777777777
MAP1B,1,4,27,27,58,2.1481481481481484
MAP1B,2,4,24,24,50,2.0833333333333335
MAP1B,3,6,35,35,78,2.2285714285714286
MAP1B,4,1,9,9,16,1.7777777777777777
MAP1B,5,5,24,24,52,2.1666666666666665
MAP1B,6,4,21,21,40,1.9047619047619047
MAP1B,7,1,9,9,16,1.7777777777777777
MAP1B,8,3,20,20,40,2.0
MAP1B,9,5,17,17,34,2.0
MAP3K14,0,8,25,25,48,1.92
MAP3K14,1,8,36,36,86,2.388888888888889
MAP3K14,2,10,61,61,150,2.459016393442623
MAPK8IP3,0,1,8,8,14,1.75
MAPK8IP3,1,1,18,18,46,2.5555555555555554
MAPK8IP3,2,2,14,14,26,1.8571428571428572
MAPK8IP3,3,5,39,39,82,2.1025641025641026
MAPK8IP3,4,2,14,14,26,1.8571428571428572
MAPK8IP3,5,4,24,24,48,2.0
MAPK8IP3,6,1,11,11,20,1.8181818181818181
MAPK8IP3,7,3,22,22,42,1.9090909090909092
MAPK8IP3,8,5,39,39,82,2.1025641025641026
MARS1,0,5,25,25,54,2.16
MARS1,1,4,17,17,32,1.8823529411764706
MARS1,2,4,23,23,52,2.260869565217391
MARS1,3,8,38,38,92,2.4210526315789473
MARS2,0,7,39,39,82,2.1025641025641026
MARS2,1,8,41,41,84,2.048780487804878
MARS2,2,10,49,49,102,2.0816326530612246
MARS2,3,23,121,121,270,2.231404958677686
MARS2,4,10,49,49,102,2.0816326530612246
MARVELD2,0,2,12,12,26,2.1666666666666665
MARVELD2,1,2,12,12,28,2.3333333333333335
MARVELD2,2,2,12,12,28,2.3333333333333335
MARVELD2,3,2,12,12,28,2.3333333333333335
MARVELD2,4,2,12,12,28,2.3333333333333335
MAX,0,1,13,13,32,2.4615384615384617
MAX,1,2,14,14,34,2.4285714285714284
MAX,2,1,13,13,32,2.4615384615384617
MAX,3,1,13,13,32,2.4615384615384617
MAX,4,1,13,13,32,2.4615384615384617
MAX,5,1,13,13,32,2.4615384615384617
MAX,6,1,13,13,32,2.4615384615384617
MBOAT7,0,6,35,35,76,2.1714285714285713
MBOAT7,1,4,23,23,50,2.1739130434782608
MBOAT7,2,4,24,24,52,2.1666666666666665
MBOAT7,3,6,39,39,86,2.2051282051282053
MBOAT7,4,5,38,38,92,2.4210526315789473
MBOAT7,5,5,23,23,48,2.0869565217391304
MBOAT7,6,4,24,24,52,2.1666666666666665
MBOAT7,7,4,23,23,50,2.1739130434782608
MBTPS1,0,4,24,24,52,2.1666666666666665
MBTPS1,1,5,32,32,72,2.25
MBTPS1,2,4,19,19,38,2.0
MBTPS1,3,2,15,15,30,2.0
MBTPS1,4,5,28,28,58,2.0714285714285716
MBTPS1,5,4,24,24,52,2.1666666666666665
MBTPS1,6,4,24,24,52,2.1666666666666665
MBTPS1,7,8,45,45,100,2.2222222222222223
MBTPS1,8,4,20,20,42,2.1
MBTPS2,0,1,7,7,12,1.7142857142857142
MBTPS2,1,1,7,7,12,1.7142857142857142
MBTPS2,2,1,8,8,14,1.75
MBTPS2,3,1,8,8,16,2.0
MBTPS2,4,1,13,13,28,2.1538461538461537
MBTPS2,5,1,7,7,12,1.7142857142857142
MBTPS2,6,1,7,7,12,1.7142857142857142
MBTPS2,7,1,7,7,14,2.0
MBTPS2,8,1,7,7,12,1.7142857142857142
MBTPS2,9,1,8,8,16,2.0
MBTPS2,10,1,7,7,12,1.7142857142857142
MBTPS2,11,2,9,9,18,2.0
MBTPS2,12,1,7,7,12,1.7142857142857142
MBTPS2,13,1,7,7,14,2.0
MBTPS2,14,1,7,7,12,1.7142857142857142
MCCC1,0,3,23,23,50,2.1739130434782608
MCCC1,1,2,12,12,22,1.8333333333333333
MCCC1,2,2,12,12,22,1.8333333333333333
MCCC1,3,1,11,11,22,2.0
MCCC2,0,10,47,47,98,2.0851063829787235
MCCC2,1,2,9,9,16,1.7777777777777777
MCCC2,2,1,8,8,14,1.75
MCCC2,3,3,13,13,24,1.8461538461538463
MCCC2,4,6,44,44,104,2.3636363636363638
MCEE,0,12,52,52,106,2.0384615384615383
MCEE,1,2,20,20,42,2.1
MCEE,2,5,40,40,86,2.15
MCEE,3,7,46,46,98,2.130434782608696
MCEE,4,1,15,15,32,2.1333333333333333
MCEE,5,4,25,25,52,2.08
MCEE,6,14,81,81,184,2.271604938271605
MCEE,7,3,22,22,46,2.090909090909091
MCEE,8,11,59,59,124,2.1016949152542375
MCEE,9,3,22,22,46,2.090909090909091
MCEE,10,9,41,41,86,2.097560975609756
MCFD2,0,2,11,11,20,1.8181818181818181
MCFD2,1,2,11,11,20,1.8181818181818181
MCFD2,2,4,23,23,48,2.0869565217391304
MCFD2,3,2,11,11,20,1.8181818181818181
MCFD2,4,2,11,11,20,1.8181818181818181
MCFD2,5,2,11,11,20,1.8181818181818181
MCFD2,6,2,11,11,20,1.8181818181818181
MCFD2,7,5,28,28,58,2.0714285714285716
MCFD2,8,2,11,11,20,1.8181818181818181
MCIDAS,0,6,27,27,56,2.074074074074074
MCIDAS,1,15,65,65,154,2.3692307692307693
MCIDAS,2,4,27,27,56,2.074074074074074
MCIDAS,3,5,20,20,42,2.1
MCIDAS,4,9,49,49,116,2.36734693877551
MCIDAS,5,11,54,54,124,2.2962962962962963
MCIDAS,6,14,65,65,154,2.3692307692307693
MCM10,0,10,68,68,160,2.3529411764705883
MCM10,1,8,42,42,92,2.1904761904761907
MCM2,0,1,10,10,22,2.2
MCM3AP,0,1,6,6,10,1.6666666666666667
MCM3AP,1,3,9,9,18,2.0
MCM3AP,2,2,9,9,18,2.0
MCM3AP,3,2,6,6,10,1.6666666666666667
MCM3AP,4,4,12,12,26,2.1666666666666665
MCM3AP,5,3,13,13,24,1.8461538461538463
MCM3AP,6,2,6,6,10,1.6666666666666667
MCM3AP,7,2,6,6,10,1.6666666666666667
MCM3AP,8,3,9,9,18,2.0
MCM3AP,9,4,12,12,26,2.1666666666666665
MCM3AP,10,2,6,6,10,1.6666666666666667
MCM3AP,11,2,8,8,16,2.0
MCM4,0,6,33,33,72,2.1818181818181817
MCM4,1,19,95,95,214,2.2526315789473683
MCM4,2,9,50,50,104,2.08
MCM4,3,7,42,42,90,2.142857142857143
MCM4,4,7,36,36,76,2.111111111111111
MCM4,5,7,38,38,80,2.1052631578947367
MCM4,6,6,42,42,92,2.1904761904761907
MCPH1,0,2,24,24,54,2.25
MCPH1,1,2,25,25,56,2.24
MCPH1,2,2,24,24,54,2.25
MCPH1,3,2,24,24,54,2.25
MCPH1,4,2,24,24,54,2.25
MCPH1,5,2,25,25,56,2.24
MCPH1,6,2,24,24,54,2.25
MECR,0,1,7,7,12,1.7142857142857142
MECR,1,1,7,7,12,1.7142857142857142
MECR,2,3,11,11,20,1.8181818181818181
MED13,0,4,28,28,64,2.2857142857142856
MED13,1,2,15,15,34,2.2666666666666666
MED13,2,4,19,19,42,2.210526315789474
MED13,3,6,38,38,82,2.1578947368421053
MED13,4,4,26,26,58,2.230769230769231
MED13,5,11,55,55,118,2.1454545454545455
MED13,6,4,14,14,28,2.0
MED13,7,3,16,16,36,2.25
MED13,8,3,16,16,36,2.25
MED13,9,4,27,27,62,2.2962962962962963
MED13,10,3,17,17,38,2.235294117647059
MED13L,0,10,63,63,140,2.2222222222222223
MED13L,1,18,88,88,186,2.1136363636363638
MED13L,2,13,75,75,166,2.2133333333333334
MED13L,3,14,77,77,172,2.2337662337662336
MED13L,4,14,80,80,178,2.225
MED13L,5,8,48,48,106,2.2083333333333335
MED13L,6,2,19,19,42,2.210526315789474
MED23,0,1,7,7,14,2.0
MED23,1,2,9,9,18,2.0
MED23,2,6,36,36,78,2.1666666666666665
MED23,3,5,39,39,90,2.3076923076923075
MED23,4,6,35,35,78,2.2285714285714286
MED23,5,9,52,52,122,2.3461538461538463
MED25,0,4,22,22,44,2.0
MED27,0,11,49,49,104,2.122448979591837
MED27,1,13,51,51,110,2.156862745098039
MED27,2,2,11,11,22,2.0
MED27,3,17,79,79,176,2.2278481012658227
MED27,4,10,39,39,82,2.1025641025641026
MED27,5,10,46,46,102,2.217391304347826
MED27,6,10,37,37,78,2.108108108108108
MED27,7,15,65,65,142,2.1846153846153844
MED27,8,13,53,53,110,2.0754716981132075
MED27,9,12,48,48,106,2.2083333333333335
MED27,10,15,60,60,130,2.1666666666666665
MED27,11,12,54,54,116,2.1481481481481484
MED27,12,8,29,29,62,2.1379310344827585
MED27,13,14,45,45,96,2.1333333333333333
MED27,14,10,42,42,94,2.238095238095238
MED27,15,20,94,94,206,2.1914893617021276
MED27,16,11,52,52,110,2.1153846153846154
MED27,17,14,50,50,106,2.12
MED27,18,13,55,55,120,2.1818181818181817
MED27,19,15,59,59,126,2.135593220338983
MED27,20,15,63,63,138,2.1904761904761907
MED27,21,17,65,65,136,2.0923076923076924
MED27,22,18,79,79,172,2.1772151898734178
MED27,23,11,46,46,98,2.130434782608696
MED27,24,15,64,64,136,2.125
MED27,25,12,49,49,102,2.0816326530612246
MED27,26,15,54,54,114,2.111111111111111
MED27,27,11,55,55,122,2.2181818181818183
MED27,28,12,52,52,112,2.1538461538461537
MED27,29,12,54,54,112,2.074074074074074
MEF2C,0,6,36,36,72,2.0
MEF2C,1,13,61,61,124,2.0327868852459017
MEF2C,2,11,53,53,106,2.0
MEF2C,3,26,100,100,210,2.1
MEF2C,4,5,28,28,60,2.142857142857143
MEF2C,5,9,37,37,78,2.108108108108108
MEF2C,6,12,46,46,94,2.0434782608695654
MEF2C,7,13,55,55,120,2.1818181818181817
MEF2C,8,3,18,18,38,2.111111111111111
MEF2C,9,19,96,96,208,2.1666666666666665
MEF2C,10,13,56,56,114,2.0357142857142856
MEF2C,11,16,76,76,160,2.1052631578947367
MEF2C,12,13,69,69,142,2.0579710144927534
MEF2C,13,14,64,64,130,2.03125
MEGF10,0,21,90,90,206,2.2888888888888888
MEGF10,1,12,50,50,108,2.16
MEGF10,2,23,87,87,196,2.2528735632183907
MEGF10,3,9,38,38,82,2.1578947368421053
MEGF10,4,14,78,78,184,2.358974358974359
MEGF10,5,19,94,94,216,2.297872340425532
MEGF10,6,27,139,139,336,2.41726618705036
MEGF10,7,30,122,122,284,2.3278688524590163
MEGF10,8,19,96,96,228,2.375
MEGF8,0,8,54,54,142,2.6296296296296298
MEGF8,1,25,132,132,288,2.1818181818181817
MEGF8,2,16,99,99,242,2.4444444444444446
MEGF8,3,23,129,129,306,2.372093023255814
MEN1,0,4,33,33,90,2.727272727272727
MEN1,1,4,33,33,90,2.727272727272727
MEN1,2,8,37,37,80,2.1621621621621623
MEN1,3,4,33,33,90,2.727272727272727
MEN1,4,4,33,33,90,2.727272727272727
MEN1,5,4,33,33,90,2.727272727272727
MEN1,6,4,33,33,90,2.727272727272727
MEN1,7,4,33,33,90,2.727272727272727
MEN1,8,4,33,33,90,2.727272727272727
MEN1,9,4,33,33,90,2.727272727272727
MEN1,10,4,33,33,90,2.727272727272727
MEN1,11,4,33,33,90,2.727272727272727
MERTK,0,6,24,24,50,2.0833333333333335
MERTK,1,5,22,22,44,2.0
MESP1,0,3,19,19,42,2.210526315789474
MESP1,1,1,14,14,30,2.142857142857143
MESP1,2,2,19,19,44,2.3157894736842106
MESP1,3,1,9,9,18,2.0
MET,0,1,13,13,28,2.1538461538461537
MET,1,1,13,13,28,2.1538461538461537
MET,2,1,13,13,28,2.1538461538461537
MET,3,1,13,13,28,2.1538461538461537
MET,4,1,13,13,28,2.1538461538461537
MET,5,1,13,13,28,2.1538461538461537
MET,6,1,13,13,28,2.1538461538461537
MET,7,1,13,13,28,2.1538461538461537
MET,8,1,13,13,28,2.1538461538461537
MET,9,1,13,13,28,2.1538461538461537
MET,10,2,12,12,26,2.1666666666666665
MET,11,6,38,38,82,2.1578947368421053
MFF,0,4,30,30,72,2.4
MFF,1,6,44,44,98,2.227272727272727
MFF,2,6,36,36,76,2.111111111111111
MFF,3,22,95,95,210,2.210526315789474
MFF,4,3,22,22,44,2.0
MFF,5,20,88,88,192,2.1818181818181817
MFF,6,24,116,116,246,2.1206896551724137
MFF,7,7,44,44,92,2.090909090909091
MFN2,0,4,28,28,62,2.2142857142857144
MFSD8,0,4,18,18,34,1.8888888888888888
MFSD8,1,4,18,18,34,1.8888888888888888
MFSD8,2,4,18,18,34,1.8888888888888888
MFSD8,3,4,18,18,34,1.8888888888888888
MFSD8,4,4,25,25,52,2.08
MFSD8,5,4,18,18,34,1.8888888888888888
MFSD8,6,4,18,18,34,1.8888888888888888
MGAT2,0,10,46,46,92,2.0
MGAT2,1,9,56,56,122,2.1785714285714284
MGAT2,2,3,18,18,36,2.0
MGAT2,3,15,75,75,162,2.16
MGAT2,4,9,50,50,98,1.96
MGAT2,5,18,110,110,252,2.290909090909091
MGAT2,6,5,40,40,82,2.05
MGME1,1,6,44,44,90,2.0454545454545454
MGME1,2,1,7,7,12,1.7142857142857142
MGME1,3,1,9,9,16,1.7777777777777777
MIB1,0,1,8,8,14,1.75
MICOS13,0,14,73,73,154,2.1095890410958904
MICOS13,1,16,83,83,180,2.1686746987951806
MICOS13,2,18,79,79,164,2.0759493670886076
MICOS13,3,18,77,77,164,2.1298701298701297
MICU1,0,7,26,26,54,2.076923076923077
MICU1,1,4,16,16,32,2.0
MICU1,2,7,27,27,54,2.0
MICU1,3,5,24,24,48,2.0
MICU2,0,1,7,7,14,2.0
MID1,0,3,16,16,30,1.875
MID1,1,1,10,10,18,1.8
MID1,2,4,23,23,44,1.9130434782608696
MID1,3,3,18,18,34,1.8888888888888888
MID1,4,1,17,17,36,2.1176470588235294
MID1,5,1,4,4,6,1.5
MID1,6,1,10,10,18,1.8
MID1,7,4,21,21,40,1.9047619047619047
MID1,8,1,8,8,14,1.75
MID1,9,1,10,10,18,1.8
MID1,10,1,4,4,6,1.5
MID1,11,3,18,18,34,1.8888888888888888
MID1,12,3,16,16,30,1.875
MID1,13,4,19,19,36,1.894736842105263
MIPEP,0,1,6,6,10,1.6666666666666667
MIPEP,1,6,40,40,86,2.15
MIPEP,2,3,28,28,56,2.0
MIPEP,3,2,17,17,32,1.8823529411764706
MIPEP,4,13,62,62,128,2.064516129032258
MIPEP,5,3,19,19,36,1.894736842105263
MIPEP,6,5,25,25,50,2.0
MIPEP,7,2,13,13,24,1.8461538461538463
MITF,0,4,26,26,60,2.3076923076923075
MITF,1,2,15,15,30,2.0
MITF,2,3,20,20,40,2.0
MITF,3,2,15,15,32,2.1333333333333333
MITF,4,2,14,14,28,2.0
MITF,5,2,15,15,32,2.1333333333333333
MITF,6,4,26,26,58,2.230769230769231
MKS1,0,1,10,10,18,1.8
MKS1,1,1,8,8,14,1.75
MKS1,2,4,32,32,72,2.25
MLC1,0,6,36,36,76,2.111111111111111
MLC1,1,5,25,25,50,2.0
MLC1,2,3,18,18,36,2.0
MLC1,3,5,30,30,62,2.066666666666667
MLC1,4,1,12,12,24,2.0
MLC1,5,3,18,18,36,2.0
MLC1,6,2,15,15,30,2.0
MLC1,7,5,30,30,62,2.066666666666667
MLC1,8,1,12,12,24,2.0
MLH1,0,1,16,16,40,2.5
MLH1,1,1,16,16,40,2.5
MLH1,2,1,16,16,40,2.5
MLH1,3,1,16,16,40,2.5
MLH1,4,1,15,15,36,2.4
MLH1,5,1,15,15,36,2.4
MLH1,6,1,16,16,40,2.5
MLH1,7,1,16,16,40,2.5
MLH1,8,1,16,16,40,2.5
MLH1,9,1,16,16,40,2.5
MLH1,10,3,37,37,88,2.3783783783783785
MLH1,11,6,56,56,130,2.3214285714285716
MLH1,12,3,28,28,70,2.5
MLH1,13,2,26,26,60,2.3076923076923075
MLH1,14,4,32,32,80,2.5
MLH1,15,2,26,26,64,2.4615384615384617
MLH1,16,3,36,36,90,2.5
MLH3,0,1,20,20,54,2.7
MLH3,1,1,20,20,54,2.7
MLH3,2,1,20,20,54,2.7
MLH3,3,1,10,10,22,2.2
MLH3,4,2,22,22,58,2.6363636363636362
MLH3,5,1,15,15,36,2.4
MLH3,6,1,16,16,40,2.5
MLH3,7,1,15,15,36,2.4
MLH3,8,1,16,16,40,2.5
MLH3,9,1,16,16,40,2.5
MLH3,10,1,15,15,36,2.4
MLYCD,0,3,13,13,24,1.8461538461538463
MLYCD,1,5,23,23,48,2.0869565217391304
MLYCD,2,5,21,21,40,1.9047619047619047
MLYCD,3,7,26,26,50,1.9230769230769231
MLYCD,4,3,13,13,24,1.8461538461538463
MLYCD,5,5,16,16,30,1.875
MLYCD,6,10,52,52,112,2.1538461538461537
MLYCD,7,6,28,28,56,2.0
MLYCD,8,6,21,21,40,1.9047619047619047
MLYCD,9,11,62,62,142,2.2903225806451615
MMAB,0,1,15,15,32,2.1333333333333333
MMAB,1,1,15,15,32,2.1333333333333333
MMAB,2,1,15,15,32,2.1333333333333333
MMAB,3,1,15,15,32,2.1333333333333333
MMAB,4,2,20,20,42,2.1
MMAB,5,1,15,15,32,2.1333333333333333
MMAB,6,1,15,15,32,2.1333333333333333
MMAB,7,1,15,15,32,2.1333333333333333
MMADHC,0,5,24,24,48,2.0
MMADHC,1,3,14,14,26,1.8571428571428572
MMADHC,2,3,27,27,60,2.2222222222222223
MMADHC,3,3,19,19,38,2.0
MMADHC,4,2,9,9,16,1.7777777777777777
MMADHC,5,2,13,13,24,1.8461538461538463
MMADHC,6,3,22,22,48,2.1818181818181817
MMADHC,7,5,30,30,62,2.066666666666667
MMADHC,8,6,33,33,70,2.121212121212121
MMADHC,9,5,23,23,44,1.9130434782608696
MME,0,5,21,21,42,2.0
MME,1,8,39,39,94,2.41025641025641
MME,2,6,27,27,62,2.2962962962962963
MME,3,5,27,27,54,2.0
MME,4,6,27,27,62,2.2962962962962963
MME,5,6,27,27,62,2.2962962962962963
MME,6,8,35,35,78,2.2285714285714286
MME,7,6,17,17,32,1.8823529411764706
MME,8,6,27,27,62,2.2962962962962963
MME,9,6,27,27,62,2.2962962962962963
MME,10,6,27,27,62,2.2962962962962963
MME,11,6,27,27,62,2.2962962962962963
MME,12,7,27,27,52,1.9259259259259258
MME,13,6,27,27,62,2.2962962962962963
MME,14,6,32,32,72,2.25
MME,15,6,27,27,62,2.2962962962962963
MME,16,6,27,27,62,2.2962962962962963
MME,17,6,21,21,40,1.9047619047619047
MME,18,7,33,33,78,2.3636363636363638
MME,19,8,60,60,158,2.6333333333333333
MOCOS,0,10,54,54,116,2.1481481481481484
MOCOS,1,6,33,33,70,2.121212121212121
MOCOS,2,7,34,34,70,2.0588235294117645
MOCOS,3,4,31,31,70,2.2580645161290325
MOCOS,4,2,17,17,36,2.1176470588235294
MOCOS,5,3,20,20,42,2.1
MOCOS,6,5,34,34,76,2.235294117647059
MOCOS,7,3,20,20,42,2.1
MOCS1,0,9,35,35,74,2.1142857142857143
MOCS1,1,9,35,35,74,2.1142857142857143
MOCS1,2,9,35,35,74,2.1142857142857143
MOCS1,3,9,35,35,74,2.1142857142857143
MOCS1,4,9,35,35,74,2.1142857142857143
MOCS1,5,9,35,35,74,2.1142857142857143
MOCS1,6,9,35,35,74,2.1142857142857143
MOCS1,7,2,12,12,24,2.0
MOCS2,0,6,35,35,74,2.1142857142857143
MOCS2,1,7,49,49,108,2.204081632653061
MOCS2,2,6,35,35,74,2.1142857142857143
MOCS2,3,6,35,35,74,2.1142857142857143
MOCS2,4,6,35,35,74,2.1142857142857143
MOCS2,5,5,23,23,48,2.0869565217391304
MORC2,0,2,12,12,22,1.8333333333333333
MORC2,1,2,12,12,22,1.8333333333333333
MPC1,0,2,14,14,28,2.0
MPC1,2,2,13,13,24,1.8461538461538463
MPC1,3,1,7,7,12,1.7142857142857142
MPC1,4,1,10,10,22,2.2
MPC1,5,1,6,6,10,1.6666666666666667
MPI,0,3,17,17,34,2.0
MPI,1,5,30,30,62,2.066666666666667
MPI,2,5,28,28,64,2.2857142857142856
MPI,3,8,57,57,130,2.280701754385965
MPI,4,8,35,35,74,2.1142857142857143
MPI,5,6,33,33,72,2.1818181818181817
MPI,6,15,72,72,150,2.0833333333333335
MPI,7,8,43,43,100,2.3255813953488373
MPI,8,25,114,114,254,2.2280701754385963
MPI,9,16,80,80,166,2.075
MPIG6B,0,7,33,33,74,2.242424242424242
MPIG6B,1,7,38,38,84,2.210526315789474
MPIG6B,2,7,35,35,76,2.1714285714285713
MPIG6B,3,5,17,17,34,2.0
MPIG6B,4,7,26,26,54,2.076923076923077
MPIG6B,5,7,30,30,64,2.1333333333333333
MPL,0,1,7,7,12,1.7142857142857142
MPL,1,1,7,7,12,1.7142857142857142
MPL,2,4,29,29,66,2.2758620689655173
MPL,3,1,7,7,12,1.7142857142857142
MPL,4,2,9,9,16,1.7777777777777777
MPL,5,1,7,7,12,1.7142857142857142
MPL,6,1,7,7,12,1.7142857142857142
MPL,7,1,7,7,12,1.7142857142857142
MPL,8,1,7,7,12,1.7142857142857142
MPL,9,1,7,7,12,1.7142857142857142
MPL,10,1,7,7,12,1.7142857142857142
MPL,11,5,30,30,66,2.2
MPL,12,2,11,11,20,1.8181818181818181
MPL,13,2,11,11,20,1.8181818181818181
MPL,14,4,28,28,58,2.0714285714285716
MPL,15,2,11,11,20,1.8181818181818181
MPL,16,2,10,10,18,1.8
MPL,17,2,11,11,20,1.8181818181818181
MPL,18,5,23,23,48,2.0869565217391304
MPV17,0,4,16,16,30,1.875
MPV17,1,2,18,18,38,2.111111111111111
MPV17,2,8,41,41,88,2.1463414634146343
MPV17,3,1,7,7,12,1.7142857142857142
MPV17,4,9,37,37,74,2.0
MPV17,5,5,20,20,38,1.9
MPV17,6,2,13,13,26,2.0
MPV17,7,5,30,30,66,2.2
MPV17,9,11,44,44,92,2.090909090909091
MPV17,10,15,61,61,130,2.1311475409836067
MPV17,11,14,70,70,154,2.2
MPV17,12,15,61,61,130,2.1311475409836067
MPV17,13,2,18,18,38,2.111111111111111
MPZ,0,7,34,34,72,2.1176470588235294
MPZ,1,3,11,11,22,2.0
MPZ,2,3,17,17,34,2.0
MPZ,3,1,7,7,12,1.7142857142857142
MPZ,4,6,31,31,68,2.193548387096774
MPZ,5,12,44,44,96,2.1818181818181817
MPZ,6,23,105,105,240,2.2857142857142856
MPZ,7,24,82,82,184,2.2439024390243905
MPZ,8,15,82,82,194,2.3658536585365852
MPZ,9,12,50,50,106,2.12
MPZL2,0,1,8,8,16,2.0
MPZL2,1,2,10,10,20,2.0
MPZL2,2,1,8,8,16,2.0
MPZL2,3,1,8,8,16,2.0
MPZL2,4,2,10,10,20,2.0
MPZL2,5,1,8,8,16,2.0
MPZL2,6,1,8,8,16,2.0
MPZL2,7,2,10,10,20,2.0
MRE11,0,1,15,15,36,2.4
MRE11,1,1,15,15,36,2.4
MRE11,2,1,15,15,36,2.4
MRE11,3,1,15,15,36,2.4
MRE11,4,1,15,15,36,2.4
MRPL3,0,1,6,6,10,1.6666666666666667
MRPL39,0,1,11,11,20,1.8181818181818181
MRPL39,1,5,24,24,46,1.9166666666666667
MRPL39,2,4,20,20,38,1.9
MRPL44,0,1,11,11,24,2.1818181818181817
MRPL44,1,2,16,16,32,2.0
MRPS16,0,7,50,50,104,2.08
MRPS22,0,5,28,28,58,2.0714285714285716
MRPS22,1,4,31,31,68,2.193548387096774
MRPS22,2,8,50,50,108,2.16
MRPS22,3,1,8,8,14,1.75
MRPS22,4,6,35,35,70,2.0
MRPS34,0,2,12,12,22,1.8333333333333333
MRPS34,1,2,11,11,20,1.8181818181818181
MRPS34,2,2,11,11,20,1.8181818181818181
MRPS34,3,2,12,12,22,1.8333333333333333
MS4A1,0,3,27,27,66,2.4444444444444446
MSH2,0,1,16,16,40,2.5
MSH2,1,2,18,18,44,2.4444444444444446
MSH2,2,2,18,18,44,2.4444444444444446
MSH2,3,2,18,18,44,2.4444444444444446
MSH2,4,2,18,18,44,2.4444444444444446
MSH2,5,2,18,18,44,2.4444444444444446
MSH2,6,2,18,18,44,2.4444444444444446
MSH2,7,1,16,16,40,2.5
MSH2,8,2,18,18,44,2.4444444444444446
MSH2,9,2,13,13,26,2.0
MSH2,10,3,39,39,96,2.4615384615384617
MSH2,11,2,27,27,66,2.4444444444444446
MSH2,12,3,29,29,70,2.413793103448276
MSH2,13,2,24,24,54,2.25
MSH6,0,4,30,30,70,2.3333333333333335
MSH6,1,4,36,36,86,2.388888888888889
MSH6,2,3,24,24,54,2.25
MSH6,3,5,36,36,84,2.3333333333333335
MSH6,4,3,29,29,66,2.2758620689655173
MSH6,5,4,35,35,90,2.5714285714285716
MSH6,6,3,41,41,102,2.4878048780487805
MSH6,7,2,23,23,62,2.6956521739130435
MSH6,8,2,29,29,74,2.5517241379310347
MSH6,9,1,16,16,40,2.5
MSH6,10,1,18,18,44,2.4444444444444446
MSH6,11,1,16,16,40,2.5
MSH6,12,2,21,21,52,2.4761904761904763
MSH6,13,1,16,16,40,2.5
MSH6,14,1,16,16,40,2.5
MSH6,15,1,15,15,36,2.4
MSH6,16,1,20,20,54,2.7
MSH6,17,2,27,27,70,2.5925925925925926
MSH6,18,4,35,35,90,2.5714285714285716
MSL3,0,5,24,24,52,2.1666666666666665
MSL3,1,5,24,24,52,2.1666666666666665
MSL3,2,5,24,24,52,2.1666666666666665
MSL3,3,4,15,15,34,2.2666666666666666
MSL3,4,4,15,15,34,2.2666666666666666
MSL3,5,4,15,15,34,2.2666666666666666
MSL3,6,3,14,14,30,2.142857142857143
MSL3,7,4,15,15,34,2.2666666666666666
MSL3,8,5,24,24,52,2.1666666666666665
MSL3,9,5,18,18,40,2.2222222222222223
MSL3,10,5,24,24,52,2.1666666666666665
MSL3,11,6,19,19,42,2.210526315789474
MSL3,12,4,15,15,34,2.2666666666666666
MSL3,13,5,24,24,52,2.1666666666666665
MSL3,14,4,15,15,34,2.2666666666666666
MSL3,15,5,24,24,52,2.1666666666666665
MSL3,16,5,24,24,52,2.1666666666666665
MSL3,17,5,24,24,52,2.1666666666666665
MSL3,18,6,19,19,42,2.210526315789474
MSL3,19,4,15,15,34,2.2666666666666666
MSL3,20,4,15,15,34,2.2666666666666666
MSL3,21,4,17,17,38,2.235294117647059
MSL3,22,5,18,18,40,2.2222222222222223
MSL3,23,5,16,16,36,2.25
MSL3,24,4,15,15,34,2.2666666666666666
MSL3,25,4,15,15,34,2.2666666666666666
MSL3,26,5,24,24,52,2.1666666666666665
MSL3,27,4,15,15,34,2.2666666666666666
MSL3,28,4,15,15,34,2.2666666666666666
