GENE,PHENOTYPES,RANK,SCORE
RSPH4A,"HP:0002110,HP:0002643,HP:0000388,HP:0000246",3,-12.329553604125977
RSPH4A,"HP:0002110,HP:0002643,HP:0000388,HP:0000246",3,-12.329553604125977
RSPH4A,"HP:0002721,HP:0002205,HP:0040262,HP:0002110,HP:0004322",1,-20.19932746887207
RTTN,"HP:0002536,HP:0100543,HP:0000750,HP:0001511,HP:0025664,HP:0011451,HP:0003510,HP:0001518",1,-39.2282600402832
RTTN,"HP:0002538,HP:0004209,HP:0001511,HP:0000369,HP:0000448,HP:0000278,HP:0010636,HP:0000340",1,-35.82982635498047
RTTN,"HP:0001999,HP:0001631,HP:0000964,HP:0001508,HP:0001510,HP:0000316,HP:0012110,HP:0001339,HP:0000252,HP:0001302,HP:0007165,HP:0011451,HP:0000253,HP:0000278,HP:0011344",1,-52.679141998291016
RTTN,"HP:0002536,HP:0001344,HP:0002307,HP:0010864,HP:0001285",2,-34.96064758300781
RTTN,"HP:0002342,HP:0000252,HP:0001302,HP:0004322",6,-23.122892379760742
RTTN,"HP:0002536,HP:0025160,HP:0001260,HP:0002353,HP:0010864,HP:0006956,HP:0034295,HP:0033725",1,-42.72874069213867
RTTN,"HP:0001510,HP:0000365,HP:0001302,HP:0011451,HP:0003510,HP:0001518,HP:0000122",1,-36.15799331665039
RTTN,"HP:0004691,HP:0001999,HP:0025706,HP:0001511,HP:0000347,HP:0005301",1,-37.092041015625
RTTN,"HP:0001274,HP:0001321,HP:0002282,HP:0001360,HP:0001511,HP:0001339,HP:0002828,HP:0001302,HP:0002126,HP:0011451,HP:0001525,HP:0001518",1,-44.26479721069336
RUNX1,"HP:0004808,HP:0003540,HP:0002863,HP:0001873",1,-10.958467483520508
RUNX1,"HP:0004808,HP:0003540,HP:0002863,HP:0001873",1,-10.958467483520508
RUNX1,"HP:0004808,HP:0003540,HP:0002863,HP:0001873",1,-10.958467483520508
RUNX1,"HP:0004808,HP:0003540,HP:0002863,HP:0001873",1,-10.958468437194824
RUNX1,"HP:0004808,HP:0003540,HP:0002863,HP:0001873",1,-10.958467483520508
RUNX1,"HP:0004808,HP:0003540,HP:0002863,HP:0001873",1,-10.958467483520508
RUNX1,"HP:0004808,HP:0003540,HP:0002863,HP:0001873",1,-10.958467483520508
RUNX1,"HP:0004808,HP:0003540,HP:0002863,HP:0001873",1,-10.958468437194824
RXYLT1,"HP:0007033,HP:0000133,HP:0007973",1,-19.028024673461914
RXYLT1,"HP:0002500,HP:0007360,HP:0002119",7,-10.27065372467041
RXYLT1,"HP:0007033,HP:0000133,HP:0045005,HP:0007973",1,-21.51077651977539
RXYLT1,HP:0006882,8,-9.944279670715332
RXYLT1,HP:0012345,17,-8.766142845153809
RXYLT1,HP:0007033,4,-9.298090934753418
RXYLT1,"HP:0000568,HP:0001250,HP:0007917",3,-19.378231048583984
RYR1,HP:0002047,3,-7.705162048339844
RYR1,"HP:0011675,HP:0002047,HP:0001649",2,-13.664772033691406
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.705162048339844
RYR1,HP:0002047,3,-7.705162048339844
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.705162048339844
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.7051615715026855
RYR1,HP:0002047,3,-7.705162048339844
RYR1,HP:0002047,3,-7.705162048339844
RYR1,"HP:0008180,HP:0001270,HP:0001324,HP:0000602,HP:0001761,HP:0003691,HP:0002650",4,-32.59134292602539
RYR1,"HP:0001999,HP:0003457,HP:0003324,HP:0002540,HP:0001270,HP:0001319,HP:0002093,HP:0002650,HP:0003202",4,-37.50345230102539
RYR1,"HP:0030237,HP:0001270,HP:0001319",9,-23.82486915588379
RYR1,"HP:0002015,HP:0001371,HP:0003324,HP:0002751,HP:0001319,HP:0000602,HP:0002719,HP:0004887,HP:0002093,HP:0003202",6,-39.22611618041992
RYR1,"HP:0001488,HP:0002015,HP:0001349,HP:0003324,HP:0003307,HP:0002808,HP:0001319,HP:0002205,HP:0002093,HP:0003202",5,-40.213462829589844
RYR1,"HP:0001371,HP:0003324,HP:0001943,HP:0002540,HP:0002751,HP:0008180,HP:0001270,HP:0001319,HP:0004887,HP:0003202",2,-45.304317474365234
RYR1,"HP:0001349,HP:0008180,HP:0001270,HP:0003202",8,-23.60917854309082
RYR1,"HP:0001324,HP:0001319,HP:0003202",8,-11.58300495147705
RYR1,"HP:0030230,HP:0003236,HP:0009537,HP:0045086,HP:0001634",3,-44.96349334716797
RYR1,"HP:0030230,HP:0002460,HP:0002650",1,-18.80605697631836
RYR1,"HP:0030230,HP:0003701",2,-14.775389671325684
RYR1,"HP:0030230,HP:0001374,HP:0003457,HP:0008872,HP:0002650",1,-29.423290252685547
RYR1,"HP:0001260,HP:0008872,HP:0002058,HP:0001319,HP:0001762",3,-34.658302307128906
RYR1,"HP:0003327,HP:0030230,HP:0002460,HP:0003701,HP:0030319",13,-23.821800231933594
RYR1,"HP:0005684,HP:0002015,HP:0003557,HP:0008936,HP:0002751,HP:0002098,HP:0003803",6,-40.0788459777832
RYR2,HP:0031992,3,-8.419096946716309
RYR2,HP:0031992,3,-8.419096946716309
RYR2,HP:0005157,4,-8.004638671875
RYR2,HP:0005157,4,-8.004638671875
RYR2,HP:0005157,4,-8.004637718200684
RYR2,"HP:0031992,HP:0012664",4,-15.15301513671875
RYR2,"HP:0032092,HP:0001663",1,-9.292375564575195
RYR2,"HP:0011103,HP:0011675,HP:0031319,HP:0031352,HP:0005157,HP:0001639,HP:0031329,HP:0031295,HP:0001712,HP:0001653,HP:0012763,HP:0006677,HP:0001279",1,-43.248748779296875
RYR2,HP:0001656,4227,-70.35900115966797
RYR2,"HP:0004308,HP:0004756",7,-5.914827346801758
RYR2,"HP:0001649,HP:0004756",6,-5.062748908996582
RYR2,"HP:0001649,HP:0004756",6,-5.062748908996582
RYR2,HP:0004756,6,-5.062748908996582
RYR3,"HP:0000157,HP:0003687,HP:0003391,HP:0000218,HP:0003557,HP:0000276,HP:0000347,HP:0001324,HP:0000275,HP:0003798,HP:0003701,HP:0001315,HP:0003691,HP:0011807,HP:0003803,HP:0030319",1,-38.73689651489258
RYR3,HP:0200134,129,-10.662355422973633
RYR3,HP:0011097,58,-7.010639190673828
SAMHD1,"HP:0002135,HP:0009710,HP:0003593,HP:0011834,HP:0030880,HP:0002510",1,-38.2458610534668
SAMHD1,"HP:0011342,HP:0034786,HP:0002135",1,-29.33885383605957
SAMHD1,HP:0002448,34,-12.02370834350586
SAMHD1,HP:0002448,34,-12.023709297180176
SAMHD1,HP:0003040,41,-7.426377773284912
SAMHD1,HP:0002448,34,-12.02370834350586
SAMHD1,"HP:0430048,HP:0032547",101,-21.71285057067871
SARS1,"HP:0001999,HP:0000750,HP:0001263,HP:0001252,HP:0000252,HP:0001250",5,-15.399965286254883
SARS2,"HP:0001948,HP:0001903,HP:0012622,HP:0000819,HP:0001508,HP:0001263,HP:0002149,HP:0001252,HP:0200114,HP:0002092,HP:0002878,HP:0002093",1,-36.81357192993164
SARS2,"HP:0001941,HP:0001508,HP:0011968,HP:0001263,HP:0004719,HP:0000822,HP:0002149,HP:0002917,HP:0002902,HP:0001942,HP:0200114,HP:0002092,HP:0000083,HP:0000127,HP:0001667,HP:0100806,HP:0001714,HP:0002013",1,-62.00381851196289
SARS2,"HP:0001903,HP:0012378,HP:0000822,HP:0002149,HP:0000112,HP:0031796,HP:0002013",1,-40.5688362121582
SARS2,"HP:0030047,HP:0000518,HP:0001263,HP:0001252,HP:0000252,HP:0001285",5,-32.53239059448242
SARS2,"HP:0002500,HP:0012696,HP:0001249,HP:0003128,HP:0001257,HP:0001285",1,-34.691749572753906
SARS2,"HP:0001903,HP:0000969,HP:0001510,HP:0000790,HP:0030234,HP:0002149,HP:0001622,HP:0000093,HP:0012585,HP:0000083",1,-40.7675666809082
SARS2,"HP:0001903,HP:0002835,HP:0001272,HP:0001508,HP:0000822,HP:0012825,HP:0000112,HP:0001959,HP:0000103,HP:0002092,HP:0031375,HP:0000083,HP:0012828,HP:0001924,HP:0004444,HP:0001970",1,-63.1043701171875
SARS2,"HP:0001903,HP:0012622,HP:0001508,HP:0001639,HP:0002149,HP:0001252,HP:0200114,HP:0001270,HP:0002092,HP:0005505,HP:0000083,HP:0000092,HP:0001667,HP:0003554",1,-52.89607620239258
SARS2,"HP:0003487,HP:0001310,HP:0001765,HP:0001249,HP:0001761,HP:0002063,HP:0001258",45,-44.247310638427734
SARS2,"HP:0001510,HP:0000822,HP:0001252,HP:0002721,HP:0000112,HP:0002092",1,-27.316043853759766
SARS2,"HP:0001263,HP:0002149,HP:0001622,HP:0003200,HP:0001250",1,-30.734216690063477
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.143614768981934
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.143614768981934
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.143614768981934
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,HP:0000729,226,-6.252417087554932
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.143614768981934
SATB1,HP:0000729,226,-6.252417087554932
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.143614768981934
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.143614768981934
SATB1,HP:0000729,226,-6.252417087554932
SATB1,HP:0000729,226,-6.252417087554932
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB1,"HP:0006482,HP:0001999,HP:0001263,HP:0001249",1,-8.14361572265625
SATB2,"HP:0410005,HP:0000675",1,-22.085046768188477
SATB2,HP:0001566,12,-13.3917236328125
SATB2,HP:0410005,25,-11.047849655151367
SATB2,HP:0410005,25,-11.047849655151367
SATB2,"HP:0001252,HP:0000680,HP:0000307,HP:0040053",1,-39.400901794433594
SATB2,"HP:0001252,HP:0002275",137,-15.777972221374512
SATB2,"HP:0410005,HP:0040025,HP:0000388",2,-31.502323150634766
SBF2,"HP:0003431,HP:0003693,HP:0002460,HP:0009027,HP:0000501,HP:0001265,HP:0001761,HP:0007010,HP:0010871,HP:0003376,HP:0001288",1,-34.816123962402344
SBF2,"HP:0003431,HP:0003380,HP:0003693,HP:0002460,HP:0009027,HP:0001265,HP:0001761,HP:0007010,HP:0010871,HP:0003376,HP:0001288",1,-35.29714584350586
SBF2,"HP:0003431,HP:0002460,HP:0002936,HP:0000501,HP:0003481",1,-25.046558380126953
SBF2,"HP:0003431,HP:0003380,HP:0003693,HP:0002460,HP:0000501,HP:0001265,HP:0001761",1,-26.839929580688477
SBF2,"HP:0003431,HP:0003380,HP:0003693,HP:0002460,HP:0009027,HP:0001265,HP:0001761,HP:0007010,HP:0010871,HP:0001171,HP:0003376,HP:0001288",1,-39.358707427978516
SCARB2,"HP:0001251,HP:0001260,HP:0001336,HP:0001250,HP:0001337",7,-12.6080904006958
SCARB2,"HP:0001336,HP:0000124,HP:0001250,HP:0001337",1,-13.261933326721191
SCARB2,"HP:0001251,HP:0001336,HP:0001250,HP:0001337",11,-8.657061576843262
SCARB2,"HP:0001251,HP:0001260,HP:0001336,HP:0000124,HP:0001250,HP:0001337",1,-17.351558685302734
SCARB2,"HP:0001251,HP:0001260,HP:0001336,HP:0000124,HP:0001250",1,-16.58918571472168
SCARB2,"HP:0001251,HP:0001260,HP:0001336,HP:0000124,HP:0001250,HP:0001337",1,-17.351560592651367
SCN11A,"HP:0012332,HP:0000006,HP:0002014,HP:0007021,HP:0100716",1,-21.305217742919922
SCN11A,"HP:0012332,HP:0000006,HP:0002014,HP:0000975,HP:0001270,HP:0001324,HP:0007021,HP:0009830,HP:0100716",1,-31.01569175720215
SCN11A,"HP:0000006,HP:0012531",4,-4.931806564331055
SCN11A,"HP:0000006,HP:0000975,HP:0012531",1,-11.310464859008789
SCN11A,"HP:0012332,HP:0000006,HP:0002014,HP:0000975,HP:0001270,HP:0001324,HP:0007021,HP:0009830,HP:0100716",1,-31.015703201293945
SCN11A,"HP:0000006,HP:0000975,HP:0012531",1,-11.310463905334473
SCN11A,"HP:0012332,HP:0000006,HP:0002014,HP:0012531,HP:0007021,HP:0000989,HP:0002757,HP:0100716,HP:0001382",1,-32.38121795654297
SCN11A,"HP:0000006,HP:0002014,HP:0001270,HP:0007021,HP:0001058,HP:0000989,HP:0002757,HP:0100716",1,-33.32963943481445
SCN1A,"HP:0002069,HP:0002373,HP:0006813,HP:0012683,HP:0001328",1,-32.71940231323242
SCN1A,HP:0007359,47,-5.139270305633545
SCN1A,"HP:0000718,HP:0010819,HP:0002069,HP:0011200,HP:0010845,HP:0010858,HP:0010848,HP:0002373,HP:0002123,HP:0002121,HP:0001256,HP:0002342,HP:0011182,HP:0001336,HP:0000742",6,-49.29307556152344
SCN1A,"HP:0001272,HP:0011198,HP:0002373,HP:0006813,HP:0002197,HP:0002121",5,-24.191265106201172
SCN1A,"HP:0002069,HP:0002373,HP:0001269,HP:0410170,HP:0007359",2,-30.23560905456543
SCN1A,HP:0002373,30,-8.666863441467285
SCN1A,"HP:0002069,HP:0002373,HP:0002372",19,-19.324512481689453
SCN1A,"HP:0002392,HP:0002123",14,-15.94405460357666
SCN1A,"HP:0002069,HP:0002373,HP:0002372",19,-19.324512481689453
SCN1A,"HP:0002373,HP:0002372",16,-18.51163101196289
SCN1A,"HP:0002069,HP:0007334,HP:0002373,HP:0007359",3,-12.920953750610352
SCN1A,HP:0002373,30,-8.666863441467285
SCN1A,"HP:0002069,HP:0001326,HP:0002392,HP:0002373,HP:0001256",8,-29.328628540039062
SCN1A,HP:0002329,165,-11.117180824279785
SCN1A,HP:0007326,32,-20.660982131958008
SCN1A,"HP:0011152,HP:0031951",3,-19.162858963012695
SCN1A,HP:0007325,182,-15.641072273254395
SCN1A,HP:0007326,32,-20.660982131958008
SCN1A,HP:0007325,182,-15.641073226928711
SCN1A,"HP:0002069,HP:0000750,HP:0007359,HP:0006813,HP:0002283,HP:0001270",7,-28.112808227539062
SCN1A,"HP:0002069,HP:0002376,HP:0002133",26,-12.349419593811035
SCN1A,"HP:0002069,HP:0007359,HP:0006813",19,-10.29411792755127
SCN1A,"HP:0002373,HP:0002133",12,-11.974686622619629
SCN1A,"HP:0002373,HP:0007359,HP:0002123,HP:0001263",15,-16.013710021972656
SCN1A,"HP:0002069,HP:0002384,HP:0002123,HP:0001263,HP:0002310,HP:0002510,HP:0002133",3,-31.685222625732422
SCN1A,"HP:0002373,HP:0002349,HP:0002123,HP:0001263,HP:0010841",4,-23.459997177124023
SCN1A,"HP:0032894,HP:0002077",2,-14.621581077575684
SCN1A,"HP:0012194,HP:0002077",2,-18.394906997680664
SCN1A,"HP:0012194,HP:0002077",2,-18.394908905029297
SCN1A,"HP:0012194,HP:0002077",2,-18.394906997680664
SCN1A,"HP:0012194,HP:0002077",2,-18.394908905029297
SCN1A,"HP:0012194,HP:0002076",2,-16.774925231933594
SCN1A,"HP:0012194,HP:0002077",2,-18.394908905029297
SCN1A,"HP:0012194,HP:0002076",2,-16.774925231933594
SCN1A,"HP:0012194,HP:0002076",2,-16.774925231933594
SCN1A,"HP:0012194,HP:0002077",2,-18.394906997680664
SCN1A,"HP:0012194,HP:0002077",2,-18.394906997680664
SCN1A,HP:0002076,54,-8.520928382873535
SCN1A,"HP:0012194,HP:0002077",2,-18.394906997680664
SCN1A,"HP:0012194,HP:0002076",2,-16.774925231933594
SCN1A,"HP:0012194,HP:0002077",2,-18.394906997680664
SCN1A,"HP:0012194,HP:0002077",2,-18.394906997680664
SCN1A,"HP:0012194,HP:0002077",2,-18.394906997680664
SCN1A,"HP:0012194,HP:0002076",2,-16.774925231933594
SCN1B,HP:0001250,204,-3.1420435905456543
SCN1B,HP:0001250,204,-3.1420435905456543
SCN1B,HP:0001250,204,-3.1420435905456543
SCN1B,HP:0001250,204,-3.1420435905456543
SCN1B,HP:0001250,204,-3.1420435905456543
SCN1B,HP:0001250,204,-3.1420435905456543
SCN1B,"HP:0001256,HP:0011182,HP:0001250",45,-16.369394302368164
SCN1B,"HP:0001290,HP:0001250",144,-7.809132099151611
SCN1B,HP:0001250,204,-3.1420435905456543
SCN1B,"HP:0007281,HP:0001250",5,-8.74172306060791
SCN1B,"HP:0007281,HP:0001250",5,-8.74172306060791
SCN1B,"HP:0007281,HP:0001250",5,-8.74172306060791
SCN1B,"HP:0007281,HP:0001250,HP:0001257",3,-12.560566902160645
SCN1B,"HP:0001252,HP:0001250,HP:0001257",245,-9.91156005859375
SCN1B,"HP:0001251,HP:0007281,HP:0001250",3,-12.032755851745605
SCN1B,"HP:0012758,HP:0001250",800,-6.377631187438965
SCN2A,"HP:0002059,HP:0012448,HP:0002123,HP:0002521,HP:0003739,HP:0011344",1,-30.034900665283203
SCN2A,"HP:0002069,HP:0200134,HP:0002902,HP:0001355",1,-30.26068687438965
SCN2A,HP:0001250,814,-4.160343647003174
SCN2A,"HP:0011167,HP:0001263",14,-14.24819278717041
SCN2A,"HP:0002069,HP:0001263,HP:0012469,HP:0010864,HP:0005943,HP:0002445",2,-36.23945999145508
SCN2A,"HP:0011097,HP:0006829",86,-20.1456241607666
SCN3A,"HP:0030650,HP:0012469,HP:0001252",28,-2.952651262283325
SCN3A,"HP:0011342,HP:0000718",17,-15.131717681884766
SCN3A,"HP:0032894,HP:0012448",7,-13.776578903198242
SCN3A,"HP:0012469,HP:0001263,HP:0100785",1,-15.853792190551758
SCN3A,"HP:0011157,HP:0001263",5,-14.350311279296875
SCN4A,"HP:0001999,HP:0001558,HP:0000969,HP:0003273,HP:0009004,HP:0001377,HP:0000369,HP:0001561,HP:0002089,HP:0001883,HP:0001182",3,-53.69411849975586
SCN4A,"HP:0003327,HP:0011471,HP:0001270,HP:0001319,HP:0001315,HP:0002098,HP:0004887",12,-40.92738342285156
SCN4A,"HP:0010862,HP:0003457,HP:0002474,HP:0008872,HP:0000218,HP:0003690,HP:0001270,HP:0000467,HP:0001319,HP:0007301,HP:0002098,HP:0003202,HP:0005180,HP:0001612,HP:0030319",1,-62.74217224121094
SCN4A,"HP:0000377,HP:0001776,HP:0005879,HP:0000490,HP:0002987,HP:0001371,HP:0002007,HP:0003273,HP:0002375,HP:0009004,HP:0002692,HP:0002352,HP:0003121,HP:0000347,HP:0001561,HP:0002089,HP:0001772,HP:0010804,HP:0005257",1,-68.0293197631836
SCN4A,"HP:0001623,HP:0002194,HP:0008872,HP:0009055,HP:0003391,HP:0003690,HP:0001324,HP:0003722,HP:0001319,HP:0002650,HP:0007269,HP:0001883,HP:0002515,HP:0001612,HP:0030319",1,-58.87238311767578
SCN4A,"HP:0000028,HP:0002015,HP:0003457,HP:0000467,HP:0001319,HP:0001561,HP:0008994,HP:0000508,HP:0001315,HP:0003691,HP:0002650,HP:0003202",7,-42.98389434814453
SCN4A,"HP:0003327,HP:0001623,HP:0003457,HP:0003473,HP:0003391,HP:0000218,HP:0003690,HP:0001270,HP:0100295,HP:0000467,HP:0001319,HP:0000602,HP:0002093,HP:0003691,HP:0002515,HP:0030319",7,-50.38393783569336
SCN4A,"HP:0001488,HP:0000544,HP:0012378,HP:0003324,HP:0003273,HP:0006380,HP:0003722,HP:0003701,HP:0012507",1,-44.23373031616211
SCN4A,"HP:0001488,HP:0003707,HP:0002460,HP:0001290,HP:0009028,HP:0000771,HP:0002705,HP:0006201,HP:0003690,HP:0008180,HP:0000767,HP:0002650,HP:0002515,HP:0030319",2,-62.01294708251953
SCN4A,"HP:0000268,HP:0002015,HP:0002094,HP:0001382,HP:0001270,HP:0001324,HP:0003198,HP:0010499",1,-34.71031951904297
SCN4A,"HP:0001999,HP:0003327,HP:0001558,HP:0000750,HP:0000268,HP:0012378,HP:0001288,HP:0000218,HP:0003273,HP:0001382,HP:0003690,HP:0001270,HP:0003722,HP:0001319,HP:0007301,HP:0001561,HP:0004887,HP:0003202,HP:0002943,HP:0001612,HP:0030319",1,-66.28451538085938
SCN4B,HP:0001645,10,-5.312700271606445
SCN4B,HP:0005184,6,-6.184003829956055
SCN4B,HP:0005184,6,-6.1840033531188965
SCN4B,HP:0005184,6,-6.184003829956055
SCN5A,HP:0001695,44,-4.948650360107422
SCN5A,"HP:0005184,HP:0011712",6,-11.955056190490723
SCN5A,HP:0001657,28,-8.575154304504395
SCN5A,HP:0001719,92,-9.523093223571777
SCN5A,HP:0001684,46,-10.358113288879395
SCN8A,"HP:0030926,HP:0001252,HP:0002804,HP:0000023,HP:0012448",4,-33.20986557006836
SCN8A,"HP:0011342,HP:0001252",51,-11.718155860900879
SCN8A,HP:0007153,14,-10.870351791381836
SCN8A,HP:0007034,9,-9.089371681213379
SCN8A,HP:0001252,218,-3.520555019378662
SCN8A,"HP:0032893,HP:0001252,HP:0007325",1,-18.939821243286133
SCN8A,"HP:0032662,HP:0007325",2,-24.099811553955078
SCN8A,HP:0012469,122,-8.811274528503418
SCN8A,HP:0007034,9,-9.089371681213379
SCN8A,"HP:0007334,HP:0100660,HP:0001252",2,-16.076438903808594
SCN8A,HP:0001252,218,-3.520555019378662
SCN8A,"HP:0001252,HP:0007838",21,-17.16407012939453
SCN8A,HP:0200012,15,-9.559976577758789
SCN8A,"HP:0011166,HP:0001252",34,-11.036514282226562
SCN8A,HP:0001252,218,-3.520555019378662
SCNN1A,"HP:0001944,HP:0002153,HP:0002902,HP:0002615,HP:0000859,HP:0000848,HP:0001942",2,-27.214990615844727
SCNN1A,"HP:0001944,HP:0002153,HP:0002902,HP:0002615,HP:0000859,HP:0000848,HP:0001942",2,-27.214990615844727
SCNN1A,"HP:0001944,HP:0001508,HP:0002153,HP:0002902",4,-16.265235900878906
SCNN1A,"HP:0002153,HP:0002902,HP:0000859,HP:0000848",1,-16.18083953857422
SCNN1A,"HP:0002153,HP:0002902,HP:0002615",3,-13.298151969909668
SCNN1A,"HP:0001944,HP:0002153,HP:0002902,HP:0002615,HP:0000859,HP:0000848,HP:0001942",2,-27.214990615844727
SCNN1A,"HP:0002153,HP:0002902",2,-8.083288192749023
SCNN1A,"HP:0001944,HP:0002153,HP:0002902,HP:0002615,HP:0000859,HP:0000848,HP:0001942",2,-27.214990615844727
SCNN1A,"HP:0002153,HP:0002902,HP:0000859,HP:0000848",1,-16.18083953857422
SCNN1A,"HP:0001944,HP:0001508,HP:0002153,HP:0002902",4,-16.265235900878906
SCNN1G,"HP:0003351,HP:0000822,HP:0002900,HP:0200114",1,-17.84326934814453
SCNN1G,"HP:0040085,HP:0003351,HP:0000822",2,-12.19602108001709
SCNN1G,"HP:0040085,HP:0003351,HP:0000822,HP:0002900,HP:0200114",1,-18.876789093017578
SCNN1G,"HP:0040085,HP:0003351,HP:0000822,HP:0002900,HP:0200114",1,-18.876787185668945
SCNN1G,"HP:0040085,HP:0003351,HP:0000822,HP:0002900,HP:0200114",1,-18.876787185668945
SCNN1G,"HP:0040085,HP:0003351,HP:0000822,HP:0002900",1,-15.417052268981934
SCO1,"HP:0008347,HP:0001410,HP:0008936,HP:0001942,HP:0007307,HP:0002098",1,-28.242124557495117
SCO1,"HP:0001332,HP:0011968,HP:0001263,HP:0002045,HP:0001252,HP:0002098,HP:0001250",1,-24.066402435302734
SCO1,"HP:0012444,HP:0001410,HP:0011968,HP:0002240,HP:0001252,HP:0001511,HP:0003128,HP:0001712",1,-24.502161026000977
SCO1,"HP:0001943,HP:0001511,HP:0003128,HP:0002092,HP:0002093",1,-19.848234176635742
SCO2,"HP:0001263,HP:0003128",53,-8.328374862670898
SCO2,"HP:0001263,HP:0003128",53,-8.328374862670898
SCO2,"HP:0012707,HP:0001263,HP:0003128",20,-17.428831100463867
SCO2,"HP:0001263,HP:0003128",53,-8.328374862670898
SCO2,"HP:0001263,HP:0003128",53,-8.328374862670898
SDHA,HP:0002668,6,-10.744805335998535
SDHA,HP:0002668,6,-10.744804382324219
SDHA,HP:0002668,6,-10.744805335998535
SDHA,HP:0002668,6,-10.744805335998535
SDHA,HP:0002668,6,-10.744805335998535
SDHA,HP:0002668,6,-10.744805335998535
SDHA,HP:0002666,26,-16.113309860229492
SDHA,HP:0002668,6,-10.744804382324219
SDHA,HP:0002668,6,-10.744804382324219
SDHA,HP:0002359,251,-12.019097328186035
SDHA,"HP:0001317,HP:0011342",159,-15.31057357788086
SDHA,HP:0003756,26,-13.370894432067871
SDHA,"HP:0001317,HP:0001263,HP:0003756,HP:0003530",11,-31.976741790771484
SDHAF1,"HP:0002376,HP:0003128",8,-9.865824699401855
SDHAF1,"HP:0002376,HP:0012707",4,-11.990652084350586
SDHAF1,"HP:0002376,HP:0012707",4,-11.990652084350586
SDHAF1,"HP:0002376,HP:0003128",8,-9.865824699401855
SDHAF1,HP:0002191,42,-11.65618896484375
SDHAF1,HP:0011931,5,-16.312908172607422
SDHAF2,HP:0002864,1,-9.261651039123535
SDHAF2,HP:0002864,1,-9.261651039123535
SDHAF2,HP:0002864,1,-9.261651039123535
SDHAF2,HP:0002864,1,-9.261651039123535
SDHAF2,HP:0002864,1,-9.261651039123535
SDHAF2,HP:0002864,1,-9.261651039123535
